LAMMPS data file via write_data, version 29 Oct 2020, timestep = 0

3200 atoms
1 atom types

-21.3 21.3 xlo xhi
-19.67555 19.67555 ylo yhi
-20.0 10.0 zlo zhi

Masses

1 12.01115

Atoms # full

3091	1	1	0	-13.79258617	-7.713657868	-13.04348727	0	-1	0
3095	1	1	0	-9.535964341	-7.705835777	-13.02089358	0	-1	0
3130	1	1	0	-14.4667797	-6.458256861	-13.14580349	0	-1	0
3133	1	1	0	-11.66000375	-6.477809733	-13.02356926	0	-1	0
3134	1	1	0	-10.22517085	-6.482029358	-13.0814479	0	-1	0
3056	1	1	0	-8.133996586	-10.20145868	-13.31208226	0	-1	0
2569	1	1	0	-16.00123908	-1.582664657	-13.13728979	0	-2	0
2566	1	1	0	-18.82526206	-1.631703574	-13.26664894	0	-2	0
2565	1	1	0	-20.22707617	-1.604768361	-13.17771034	0	-2	0
3127	1	1	0	-18.06188619	-5.303707745	-13.01420584	0	-1	0
3165	1	1	0	-20.19566229	-4.054606786	-13.13330985	0	-1	0
3166	1	1	0	-18.79143232	-4.06523212	-13.03546289	0	-1	0
3168	1	1	0	-16.69241907	-2.811528751	-13.05793879	0	-1	0
3167	1	1	0	-18.0857827	-2.854701701	-13.17973224	0	-1	0
3164	1	1	0	-20.9022042	-2.855798486	-13.07897265	0	-1	0
3169	1	1	0	-15.98432899	-4.021704923	-13.07897367	0	-1	0
2564	1	1	0	-20.91823482	-0.300199756	-13.23716925	0	-2	0
2568	1	1	0	-16.73972388	-0.349347196	-13.17727991	0	-2	0
3176	1	1	0	-8.103053621	-2.79312151	-13.00312094	0	-1	0
3136	1	1	0	-8.103249276	-5.218714334	-13.2339076	0	-1	0
2573	1	1	0	-11.70394228	-1.591330212	-13.19920667	0	-2	0
2570	1	1	0	-14.52377554	-1.584102436	-13.19591921	0	-2	0
2574	1	1	0	-10.269377	-1.60199609	-13.15453565	0	-2	0
3172	1	1	0	-12.38999913	-2.858649919	-13.28168501	0	-1	0
3171	1	1	0	-13.85541832	-2.83188627	-13.26710405	0	-1	0
3175	1	1	0	-9.526417773	-2.831029189	-13.12988492	0	-1	0
3131	1	1	0	-13.74735736	-5.227812103	-13.08711842	0	-1	0
3132	1	1	0	-12.34954042	-5.245742415	-13.04344702	0	-1	0
3135	1	1	0	-9.491060769	-5.242675363	-13.20042415	0	-1	0
3170	1	1	0	-14.56673297	-4.044585358	-13.14905025	0	-1	0
3173	1	1	0	-11.6102034	-4.023688557	-13.25187112	0	-1	0
3174	1	1	0	-10.2088895	-4.074245862	-13.25211136	0	-1	0
1582	1	1	0	-19.44569758	-19.13612468	-5.826761677	0	1	0
1584	1	1	0	-17.32403277	-17.86972606	-6.058937323	0	1	0
1587	1	1	0	-14.56419918	-17.88055361	-6.028238461	0	1	0
1625	1	1	0	-16.65254879	-16.66532495	-6.031349426	0	1	0
1626	1	1	0	-15.22447324	-16.64176579	-5.842596133	0	1	0
1624	1	1	0	-17.3552657	-15.40538459	-5.906445248	0	1	0
1627	1	1	0	-14.46922293	-15.40651767	-5.741532458	0	1	0
2392	1	1	0	-16.74214635	-15.56392163	-9.375617196	1	1	0
2391	1	1	0	-18.16450005	-15.55380757	-9.34244857	1	1	0
2388	1	1	0	-20.99236615	-15.59434388	-9.383944293	1	1	0
2389	1	1	0	-20.27171478	-16.77926094	-9.484686344	1	1	0
2390	1	1	0	-18.82507307	-16.75263033	-9.463632915	1	1	0
2393	1	1	0	-16.03547391	-16.8074646	-9.45840979	1	1	0
2352	1	1	0	-16.67785634	-18.02723644	-9.565474291	1	1	0
2351	1	1	0	-18.12800068	-17.97990518	-9.570701145	1	1	0
2348	1	1	0	-20.98022183	-18.00774861	-9.539831153	1	1	0
2394	1	1	0	-14.63467694	-16.83021788	-9.49798545	1	1	0
1623	1	1	0	-18.77453881	-15.42932906	-5.968381016	0	1	0
1583	1	1	0	-18.75024746	-17.91282458	-5.995833368	0	1	0
2354	1	1	0	-14.52415716	-19.29140895	-9.491109569	1	1	0
2349	1	1	0	-20.23066286	-19.22241586	-9.523534377	1	1	0
2350	1	1	0	-18.79762656	-19.20023589	-9.462093215	1	1	0
2353	1	1	0	-15.92577034	-19.28151006	-9.481038431	1	1	0
1585	1	1	0	-16.64484408	-19.10820422	-6.015195701	0	1	0
1586	1	1	0	-15.24478596	-19.10072034	-6.005466136	0	1	0
1622	1	1	0	-19.44298566	-16.66807207	-5.961455263	0	1	0
1593	1	1	0	-8.137786336	-19.0860713	-6.08934411	0	1	0
1588	1	1	0	-13.16322568	-17.88428281	-6.12488461	0	1	0
1629	1	1	0	-12.37847285	-16.64862186	-5.981674312	0	1	0
1628	1	1	0	-13.09114036	-15.42722646	-5.916918029	0	1	0
1589	1	1	0	-12.37180113	-19.10423734	-6.00373022	0	1	0
1630	1	1	0	-10.96343164	-16.60207581	-6.029967674	0	1	0
1592	1	1	0	-8.80907019	-17.83017884	-5.969422785	0	1	0
1591	1	1	0	-10.24183624	-17.80861752	-6.011222381	0	1	0
2576	1	1	0	-8.161707029	-0.312520986	-13.0508098	0	-2	0
1633	1	1	0	-8.10362909	-16.63131055	-5.909144113	0	1	0
1631	1	1	0	-10.27787091	-15.40034857	-5.92520604	0	1	0
1632	1	1	0	-8.797979089	-15.40276776	-5.872960566	0	1	0
2395	1	1	0	-13.90202324	-15.64200848	-9.407510543	1	1	0
2396	1	1	0	-12.48974879	-15.62232899	-9.386902799	1	1	0
2399	1	1	0	-9.704246164	-15.57439989	-9.303947257	1	1	0
2400	1	1	0	-8.304612822	-15.52320332	-9.485306846	1	1	0
2398	1	1	0	-10.39664491	-16.79583938	-9.330421532	1	1	0
2397	1	1	0	-11.7855125	-16.82950766	-9.437638241	1	1	0
2359	1	1	0	-9.644532303	-18.00397548	-9.340900542	1	1	0
2356	1	1	0	-12.45416117	-18.0514727	-9.427546854	1	1	0
2355	1	1	0	-13.85722019	-18.05240798	-9.478416348	1	1	0
2360	1	1	0	-8.223924058	-17.99563848	-9.368896211	1	1	0
2361	1	1	0	-7.534582904	-16.79675257	-9.472726869	0	1	0
2358	1	1	0	-10.32727092	-19.25876495	-9.285721587	1	1	0
2357	1	1	0	-11.77643901	-19.26894575	-9.340036778	1	1	0
1590	1	1	0	-10.9789194	-19.07356406	-6.018380708	0	1	0
2321	1	1	0	-7.475178955	-19.21990353	-9.328628238	0	1	0
2572	1	1	0	-12.40901385	-0.427976304	-12.93276146	0	-2	0
1702	1	1	0	-19.49372004	-11.71187793	-5.939996837	0	1	0
1662	1	1	0	-19.48646262	-14.18198028	-5.966694263	0	1	0
2429	1	1	0	-20.26413891	-14.33439644	-9.352508083	1	1	0
2430	1	1	0	-18.82074103	-14.35446004	-9.355978915	1	1	0
2433	1	1	0	-16.04401312	-14.33472776	-9.346796517	1	1	0
1665	1	1	0	-16.57669691	-14.23210189	-5.897816884	0	1	0
1666	1	1	0	-15.22299098	-14.16899248	-5.775174884	0	1	0
2434	1	1	0	-14.61420357	-14.3865837	-9.423335902	1	1	0
2431	1	1	0	-18.10511728	-13.13416309	-9.329933936	1	1	0
2432	1	1	0	-16.68149009	-13.08785363	-9.323538955	1	1	0
2428	1	1	0	-20.98003146	-13.10579309	-9.369186037	1	1	0
2469	1	1	0	-20.23063687	-11.85589754	-9.269812545	1	1	0
2470	1	1	0	-18.83013148	-11.86799333	-9.296690739	1	1	0
2473	1	1	0	-16.0111954	-11.87255933	-9.358409188	1	1	0
2472	1	1	0	-16.71463355	-10.6047237	-9.314450032	1	1	0
2471	1	1	0	-18.10461079	-10.68452885	-9.267073834	1	1	0
2468	1	1	0	-20.9245615	-10.62032147	-9.334493671	1	1	0
1664	1	1	0	-17.32894031	-12.93527004	-5.972165091	0	1	0
1667	1	1	0	-14.49724927	-12.98149615	-5.815951432	0	1	0
1705	1	1	0	-16.61473794	-11.71055444	-6.008065847	0	1	0
1706	1	1	0	-15.17527745	-11.70662131	-5.974396919	0	1	0
1704	1	1	0	-17.31064176	-10.48182818	-6.079110918	0	1	0
1707	1	1	0	-14.47928386	-10.48083041	-6.051569865	0	1	0
2474	1	1	0	-14.58622063	-11.90834732	-9.398136111	1	1	0
1703	1	1	0	-18.78190091	-10.44684089	-6.027991366	0	1	0
1663	1	1	0	-18.78133929	-12.94558584	-5.946698485	0	1	0
1673	1	1	0	-8.105779971	-14.19857087	-5.976924071	0	1	0
1669	1	1	0	-12.34867922	-14.18515969	-5.913160719	0	1	0
1668	1	1	0	-13.08862926	-13.01353703	-5.872605419	0	1	0
1709	1	1	0	-12.42565924	-11.7510353	-5.961720983	0	1	0
1708	1	1	0	-13.06687304	-10.50911281	-5.968847317	0	1	0
2438	1	1	0	-10.36909385	-14.33181913	-9.365876081	1	1	0
2437	1	1	0	-11.83593241	-14.34912417	-9.45487146	1	1	0
1670	1	1	0	-10.95406489	-14.17731687	-5.763960538	0	1	0
2571	1	1	0	-13.80771723	-0.38385155	-12.99918511	0	-2	0
2401	1	1	0	-7.510877531	-14.34255074	-9.466551579	0	1	0
2436	1	1	0	-12.48190895	-13.08472187	-9.483433765	1	1	0
2435	1	1	0	-13.91476235	-13.16850452	-9.323618632	1	1	0
2439	1	1	0	-9.650952492	-13.1023274	-9.384311553	1	1	0
2440	1	1	0	-8.218632491	-13.08953707	-9.450288346	1	1	0
2478	1	1	0	-10.37215644	-11.88011277	-9.415300748	1	1	0
2477	1	1	0	-11.76519002	-11.86539242	-9.518221412	1	1	0
2475	1	1	0	-13.85634574	-10.64737644	-9.515179037	1	1	0
2479	1	1	0	-9.61479158	-10.6805619	-9.385665483	1	1	0
2476	1	1	0	-12.44546901	-10.65212475	-9.563676345	1	1	0
1710	1	1	0	-10.99771833	-11.75805588	-5.981639302	0	1	0
1671	1	1	0	-10.25973994	-12.97268588	-5.844663453	0	1	0
1672	1	1	0	-8.818015677	-12.96486904	-5.956915095	0	1	0
1713	1	1	0	-8.158053326	-11.72373384	-5.958330749	0	1	0
2575	1	1	0	-9.591333232	-0.368430078	-13.09334103	0	-2	0
1712	1	1	0	-8.840571261	-10.46384644	-5.903100718	0	1	0
1711	1	1	0	-10.26120514	-10.48866707	-5.904088726	0	1	0
2480	1	1	0	-8.187591748	-10.62600562	-9.307282858	1	1	0
2441	1	1	0	-7.523218966	-11.85985497	-9.269642804	0	1	0
1782	1	1	0	-19.44901067	-6.744677807	-6.171739834	0	1	0
1742	1	1	0	-19.47402817	-9.216469817	-6.002691564	0	1	0
1743	1	1	0	-18.75027193	-8.008396886	-6.180084368	0	1	0
2509	1	1	0	-20.24489331	-9.426755409	-9.380657031	1	1	0
2513	1	1	0	-15.90997561	-9.395143746	-9.474746769	1	1	0
2510	1	1	0	-18.84264761	-9.466163462	-9.284439229	1	1	0
1745	1	1	0	-16.61554254	-9.258958068	-6.317002083	0	1	0
1746	1	1	0	-15.21032714	-9.24981293	-6.181587823	0	1	0
2514	1	1	0	-14.5256194	-9.423164467	-9.464697665	1	1	0
1783	1	1	0	-18.7670261	-5.543693414	-6.185663142	0	1	0
2511	1	1	0	-18.07410851	-8.245023979	-9.382543482	1	1	0
2512	1	1	0	-16.6440711	-8.206676577	-9.488603832	1	1	0
2508	1	1	0	-20.96432899	-8.181031178	-9.44448757	1	1	0
2553	1	1	0	-15.91050293	-6.958604725	-9.52614504	1	1	0
2550	1	1	0	-18.77897405	-6.9193978	-9.551584833	1	1	0
2549	1	1	0	-20.23364626	-6.957734811	-9.563300223	1	1	0
2552	1	1	0	-16.64677216	-5.72177817	-9.672538114	1	1	0
2551	1	1	0	-18.0790018	-5.715894069	-9.623402777	1	1	0
2548	1	1	0	-20.94664632	-5.723371324	-9.642857865	1	1	0
1744	1	1	0	-17.35925331	-8.046114372	-6.201911918	0	1	0
1747	1	1	0	-14.51524683	-8.017890648	-6.239039914	0	1	0
1785	1	1	0	-16.64660327	-6.800750743	-6.195780205	0	1	0
1786	1	1	0	-15.23023319	-6.780535067	-6.162679834	0	1	0
1784	1	1	0	-17.35080673	-5.5614134	-6.269360133	0	1	0
1787	1	1	0	-14.52302581	-5.532017505	-6.079597587	0	1	0
2554	1	1	0	-14.52142323	-6.932760024	-9.429967662	1	1	0
2567	1	1	0	-18.14848545	-0.368704102	-13.25670519	0	-2	0
1749	1	1	0	-12.3868745	-9.280747648	-6.045297387	0	1	0
1748	1	1	0	-13.09848522	-8.062442606	-6.160249447	0	1	0
1789	1	1	0	-12.39880697	-6.801070184	-6.160165644	0	1	0
1788	1	1	0	-13.14158207	-5.564826412	-6.117966328	0	1	0
2517	1	1	0	-11.75039828	-9.38706085	-9.595395345	1	1	0
2518	1	1	0	-10.29890409	-9.387334043	-9.433810176	1	1	0
1750	1	1	0	-10.95285829	-9.299294585	-6.055246711	0	1	0
1753	1	1	0	-8.138498248	-9.23218471	-5.842248	0	1	0
2481	1	1	0	-7.51572994	-9.377571391	-9.298299707	0	1	0
2516	1	1	0	-12.44245631	-8.178364867	-9.467007013	1	1	0
2519	1	1	0	-9.592157051	-8.14227416	-9.3493528	1	1	0
2515	1	1	0	-13.83729805	-8.163074922	-9.420111372	1	1	0
2520	1	1	0	-8.184338298	-8.129190416	-9.196122804	1	1	0
2557	1	1	0	-11.70631217	-6.96001118	-9.438925492	1	1	0
2558	1	1	0	-10.30830679	-6.912020797	-9.314639899	1	1	0
2555	1	1	0	-13.83150919	-5.70206915	-9.601044627	1	1	0
2556	1	1	0	-12.40045933	-5.741180461	-9.554443011	1	1	0
2559	1	1	0	-9.627629034	-5.63582609	-9.357365416	1	1	0
1790	1	1	0	-11.0136702	-6.811453455	-6.071902415	0	1	0
1752	1	1	0	-8.850749464	-8.047590617	-5.944186438	0	1	0
1751	1	1	0	-10.25909981	-8.037963871	-6.112087333	0	1	0
1793	1	1	0	-8.141946795	-6.803408567	-5.949633692	0	1	0
1830	1	1	0	-10.9952422	-4.316497032	-6.077402106	0	1	0
1791	1	1	0	-10.29302028	-5.537769576	-6.111487335	0	1	0
1792	1	1	0	-8.881269094	-5.569252136	-5.921776696	0	1	0
2560	1	1	0	-8.189904252	-5.715058812	-9.364481174	1	1	0
2521	1	1	0	-7.447137884	-6.875394055	-9.249432057	0	1	0
1822	1	1	0	-19.46411418	-4.312355727	-6.230806492	0	1	0
1862	1	1	0	-19.4975273	-1.912622059	-6.175367951	0	1	0
1863	1	1	0	-18.74045024	-0.623472652	-6.161869111	0	1	0
1949	1	1	0	-20.19294926	-4.508200714	-9.546504611	1	0	0
1953	1	1	0	-15.9232954	-4.523494148	-9.517830917	1	0	0
1950	1	1	0	-18.77895738	-4.462720696	-9.620081907	1	0	0
1826	1	1	0	-15.26067302	-4.297552308	-6.105604958	0	1	0
1825	1	1	0	-16.67162193	-4.315383401	-6.15316477	0	1	0
1954	1	1	0	-14.49781912	-4.451291053	-9.551194505	1	0	0
1952	1	1	0	-16.67080525	-3.292889078	-9.652301326	1	0	0
1951	1	1	0	-18.05683159	-3.267722388	-9.618569025	1	0	0
1948	1	1	0	-20.92865306	-3.3394159	-9.560203888	1	0	0
1993	1	1	0	-15.96076386	-2.047578284	-9.707387804	1	0	0
1990	1	1	0	-18.79056107	-2.093136799	-9.642786018	1	0	0
1989	1	1	0	-20.19430004	-2.106134308	-9.513643412	1	0	0
1864	1	1	0	-17.37474491	-0.687236246	-5.985846657	0	1	0
1867	1	1	0	-14.46341934	-0.692806743	-5.962380201	0	1	0
1992	1	1	0	-16.65499778	-0.821519395	-9.69089712	1	0	0
1991	1	1	0	-18.12392847	-0.855830284	-9.587270304	1	0	0
1988	1	1	0	-20.93088925	-0.858042896	-9.63211619	1	0	0
1865	1	1	0	-16.69079253	-1.887070763	-6.156550103	0	1	0
1866	1	1	0	-15.21540353	-1.85977282	-6.010472369	0	1	0
1827	1	1	0	-14.52496366	-3.074399605	-6.120283753	0	1	0
1824	1	1	0	-17.33625128	-3.105144222	-6.191169494	0	1	0
1823	1	1	0	-18.7635953	-3.110506705	-6.200094641	0	1	0
1994	1	1	0	-14.52383331	-2.043817267	-9.682627823	1	0	0
1997	1	1	0	-11.73909182	-1.986231706	-9.668301005	1	0	0
1960	1	1	0	-8.216949129	-3.19497288	-9.314880306	1	0	0
1959	1	1	0	-9.628855448	-3.251211241	-9.515796874	1	0	0
1956	1	1	0	-12.43777683	-3.245377533	-9.641902434	1	0	0
1955	1	1	0	-13.83340764	-3.250702799	-9.568688578	1	0	0
1829	1	1	0	-12.41601698	-4.357657226	-6.164598757	0	1	0
1868	1	1	0	-13.0655437	-0.639589362	-5.960172699	0	1	0
1869	1	1	0	-12.34271257	-1.881516617	-6.055746921	0	1	0
1828	1	1	0	-13.10225303	-3.118078215	-6.133893864	0	1	0
1872	1	1	0	-8.793745344	-0.64583606	-5.999297929	0	1	0
1961	1	1	0	-7.453954575	-1.96658793	-9.463416664	0	0	0
1998	1	1	0	-10.30217252	-1.996963398	-9.584935824	1	0	0
1873	1	1	0	-8.107841673	-1.86712427	-5.971920789	0	1	0
1995	1	1	0	-13.86960745	-0.791763327	-9.578905831	1	0	0
1832	1	1	0	-8.875463027	-3.086710498	-6.006951214	0	1	0
1871	1	1	0	-10.20864413	-0.683945538	-6.159468101	0	1	0
1870	1	1	0	-10.92971752	-1.899027462	-6.109884498	0	1	0
2000	1	1	0	-8.186623119	-0.728615957	-9.442960128	1	0	0
1833	1	1	0	-8.178936996	-4.350130419	-5.935643955	0	1	0
1958	1	1	0	-10.29464687	-4.453747173	-9.569730666	1	0	0
1957	1	1	0	-11.71320284	-4.498712031	-9.684788797	1	0	0
1831	1	1	0	-10.29230582	-3.106788414	-5.995647317	0	1	0
2937	1	1	0	-7.464941016	-18.74822127	-12.77254911	0	-1	0
2977	1	1	0	-7.428725339	-16.3477534	-12.86179929	0	-1	0
3017	1	1	0	-7.421475684	-13.88920268	-12.9461869	0	-1	0
3057	1	1	0	-7.424186068	-11.3865636	-13.16700507	0	-1	0
3097	1	1	0	-7.401607463	-8.950526074	-13.25579086	0	-1	0
3137	1	1	0	-7.421183856	-6.466221112	-13.19907125	0	-1	0
3177	1	1	0	-7.401288679	-4.007352446	-13.25493837	0	-1	0
2577	1	1	0	-7.435747486	-1.547292868	-13.06441849	0	-2	0
1821	1	1	0	-20.90369031	-4.335976086	-6.229914041	0	1	0
1621	1	1	0	-20.89992459	-16.62395253	-5.91236326	0	1	0
1581	1	1	0	-20.86457023	-19.10667443	-5.858318107	0	1	0
1661	1	1	0	-20.91565301	-14.16492491	-5.829501658	0	1	0
1861	1	1	0	-20.8951323	-1.855359228	-6.200137581	0	1	0
1701	1	1	0	-20.92564126	-11.69773208	-6.000005892	0	1	0
1781	1	1	0	-20.87249734	-6.764402272	-6.169752837	0	1	0
1062	1	1	0	-16.79286432	-18.31321269	-2.572182194	1	1	0
1063	1	1	0	-16.13137684	-17.06756242	-2.675247676	1	1	0
1064	1	1	0	-14.67897019	-17.06783875	-2.664852345	1	1	0
1102	1	1	0	-16.82966226	-15.84618927	-2.667284221	1	1	0
1061	1	1	0	-18.21709036	-18.26522752	-2.684691188	1	1	0
1101	1	1	0	-18.23080686	-15.86934975	-2.714400521	1	1	0
1060	1	1	0	-18.94814475	-17.02838674	-2.62648982	1	1	0
1059	1	1	0	-20.36662651	-17.08592721	-2.643857503	1	1	0
1100	1	1	0	-18.88211388	-14.6484076	-2.677721745	1	1	0
1099	1	1	0	-20.32864061	-14.58313878	-2.487721999	1	1	0
1103	1	1	0	-16.05148261	-14.63280617	-2.627711515	1	1	0
1104	1	1	0	-14.65694483	-14.59468757	-2.522643842	1	1	0
1058	1	1	0	-21.09559747	-18.30528483	-2.591496564	1	1	0
1098	1	1	0	-21.02835365	-15.82688388	-2.571977687	1	1	0
1024	1	1	0	-14.6451579	-19.51219967	-2.747256558	1	1	0
1023	1	1	0	-16.07044134	-19.55365771	-2.597238171	1	1	0
1065	1	1	0	-13.97820713	-18.29437841	-2.636697321	1	1	0
1105	1	1	0	-13.96907864	-15.82533177	-2.565940067	1	1	0
1066	1	1	0	-12.56476502	-18.30716264	-2.688197131	1	1	0
1106	1	1	0	-12.52351695	-15.83214432	-2.555807787	1	1	0
1067	1	1	0	-11.79008576	-17.0884515	-2.625929278	1	1	0
1069	1	1	0	-9.705351474	-18.30573749	-2.484374442	1	1	0
1070	1	1	0	-8.291611279	-18.2836426	-2.449250729	1	1	0
1068	1	1	0	-10.35477181	-17.07929543	-2.609819834	1	1	0
1071	1	1	0	-7.556195665	-17.09562749	-2.418146071	1	1	0
1110	1	1	0	-8.288997504	-15.82362212	-2.403782196	1	1	0
1109	1	1	0	-9.64911992	-15.7999505	-2.640984143	1	1	0
1108	1	1	0	-10.37049833	-14.62198507	-2.518406725	1	1	0
1111	1	1	0	-7.587259097	-14.61912455	-2.334567014	1	1	0
1107	1	1	0	-11.81826634	-14.61251185	-2.392503372	1	1	0
1028	1	1	0	-10.39205374	-19.52170337	-2.468732206	1	1	0
1027	1	1	0	-11.85058188	-19.53445614	-2.518326963	1	1	0
1142	1	1	0	-16.73285054	-13.42209833	-2.609940989	1	1	0
1143	1	1	0	-16.07078999	-12.20837846	-2.551482056	1	1	0
1144	1	1	0	-14.62840497	-12.15147216	-2.537460251	1	1	0
1182	1	1	0	-16.79464555	-10.8855052	-2.529471715	1	1	0
1181	1	1	0	-18.18554516	-10.89086119	-2.605239257	1	1	0
1141	1	1	0	-18.1689797	-13.37789323	-2.616352489	1	1	0
1140	1	1	0	-18.93863714	-12.11573705	-2.637370853	1	1	0
1139	1	1	0	-20.35039669	-12.1266711	-2.496590712	1	1	0
1183	1	1	0	-16.06960794	-9.681226868	-2.65269271	1	1	0
1180	1	1	0	-18.90210678	-9.655501493	-2.622819939	1	1	0
1179	1	1	0	-20.35755811	-9.692551623	-2.757257758	1	1	0
1178	1	1	0	-21.04359543	-10.92353141	-2.664208171	1	1	0
1138	1	1	0	-21.05210255	-13.38356025	-2.399492732	1	1	0
1185	1	1	0	-13.89589093	-10.91757812	-2.480144846	1	1	0
1145	1	1	0	-13.9553016	-13.39708943	-2.538673906	1	1	0
1186	1	1	0	-12.45800734	-10.88199992	-2.467737917	1	1	0
1146	1	1	0	-12.56341288	-13.34404851	-2.404898525	1	1	0
1147	1	1	0	-11.79198753	-12.15471841	-2.431722881	1	1	0
1149	1	1	0	-9.633139471	-13.35961498	-2.541582105	1	1	0
